Sample	n_segs	frac_altered	n_extrema
TCGA-CQ-6224-01	132	0.445430563	61
TCGA-CQ-6225-01	134	0.780240258	70
TCGA-CQ-6227-01	137	0.275884374	75
TCGA-CQ-6228-01	187	0.466418382	94
TCGA-CQ-6229-01	55	0.347059296	11
TCGA-CQ-7063-01	98	0.133822759	54
TCGA-CQ-7064-01	69	0.291029004	23
TCGA-CQ-7065-01	135	0.287650364	73
TCGA-CQ-7067-01	170	0.694853411	94
TCGA-CQ-7068-01	121	0.112385813	67
TCGA-CQ-7069-01	81	0.573422883	26
TCGA-CQ-7071-01	86	0.00099598	36
TCGA-CQ-7072-01	103	0.822935758	52
TCGA-CQ-A4C6-01	82	0.301123005	30
TCGA-CQ-A4C9-01	108	0.531414622	54
TCGA-CQ-A4CA-01	126	0.332606221	54
TCGA-CQ-A4CB-01	157	0.223009394	88
TCGA-CQ-A4CD-01	133	0.261411042	67
TCGA-CQ-A4CE-01	52	0.346859075	12
TCGA-CQ-A4CG-01	119	0.870058112	56
TCGA-CQ-A4CH-01	65	0.019417901	24
TCGA-CQ-A4CI-01	216	0.931879962	122
TCGA-CR-5243-01	141	0.249553337	79
TCGA-CR-5247-01	190	0.702207298	106
TCGA-CR-5248-01	102	0.262383174	44
TCGA-CR-5249-01	68	0.087868054	28
TCGA-CR-5250-01	66	0.063401851	23
TCGA-CR-6467-01	135	0.64588027	67
TCGA-CR-6470-01	73	0.187173176	22
TCGA-CR-6471-01	79	0.123482477	31
TCGA-CR-6472-01	177	0.911165647	95
TCGA-CR-6473-01	161	0.31001755	90
TCGA-CR-6474-01	128	0.436120389	60
TCGA-CR-6477-01	151	0.431803485	69
TCGA-CR-6478-01	225	0.433276814	124
TCGA-CR-6480-01	115	0.131527361	58
TCGA-CR-6481-01	52	0.150663248	9
TCGA-CR-6482-01	84	0.217574433	33
TCGA-CR-6484-01	114	0.528648212	48
TCGA-CR-6487-01	72	0.353833227	24
TCGA-CR-6488-01	126	0.531361474	60
TCGA-CR-6491-01	122	0.365657823	55
TCGA-CR-6492-01	62	0.081385507	18
TCGA-CR-6493-01	138	0.368513687	72
TCGA-CR-7364-01	74	0.293199665	21
TCGA-CR-7365-01	83	0.873006421	29
TCGA-CR-7367-01	209	0.431098542	118
TCGA-CR-7368-01	93	0.317051807	40
TCGA-CR-7369-01	143	0.341856765	70
TCGA-CR-7370-01	233	0.753917242	127
TCGA-CR-7371-01	111	0.430337691	50
TCGA-CR-7372-01	94	0.582251333	35
TCGA-CR-7373-01	68	0.348697037	20
TCGA-CR-7374-01	154	0.913657193	77
TCGA-CR-7376-01	76	0.068863571	30
TCGA-CR-7377-01	79	0.225252714	25
TCGA-CR-7379-01	120	0.372221972	53
TCGA-CR-7380-01	133	0.561023706	68
TCGA-CR-7382-01	59	0.119038883	15
TCGA-CR-7383-01	159	0.672461268	83
TCGA-CR-7385-01	68	0.131036928	21
TCGA-CR-7386-01	76	0.138363803	30
TCGA-CR-7388-01	136	0.337343338	58
TCGA-CR-7389-01	129	0.739179947	70
TCGA-CR-7390-01	182	0.641357715	93
TCGA-CR-7391-01	47	7.58E-05	6
TCGA-CR-7392-01	62	0.023769324	17
TCGA-CR-7393-01	45	2.52E-05	7
TCGA-CR-7394-01	43	8.07E-05	6
TCGA-CR-7395-01	46	0.013583308	11
TCGA-CR-7397-01	96	0.239496604	49
TCGA-CR-7398-01	142	0.883627441	78
TCGA-CR-7399-01	262	0.659977992	147
TCGA-CR-7401-01	67	0.189027432	24
TCGA-CR-7402-01	133	0.266429333	66
TCGA-CR-7404-01	87	0.344483368	23
TCGA-CS-4938-01	76	0.069411748	28
TCGA-CS-4941-01	105	0.224149239	50
TCGA-CS-4942-01	57	0.093693451	17
TCGA-CS-4943-01	192	0.259938345	121
TCGA-CS-4944-01	65	0.060307015	20
TCGA-CS-5390-01	51	0.059344979	11
TCGA-CS-5393-01	145	0.057788395	91
TCGA-CS-5394-01	61	0.059023709	20
TCGA-CS-5395-01	94	0.186123161	42
TCGA-CS-5396-01	71	0.213354208	24
TCGA-CS-5397-01	175	0.305739066	96
TCGA-CS-6186-01	94	0.151773257	34
TCGA-CS-6188-01	109	0.180071896	61
TCGA-CS-6290-01	64	0.057426925	19
TCGA-CS-6665-01	98	0.670422407	36
TCGA-CS-6666-01	199	0.445056498	131
TCGA-CS-6667-01	81	0.066712813	28
TCGA-CS-6668-01	63	0.170431061	24
TCGA-CS-6669-01	51	9.89E-06	10
TCGA-CS-6670-01	73	0.144615038	29
TCGA-CU-A0YN-01	179	0.621650322	94
TCGA-CU-A0YO-01	63	0.362835446	19
TCGA-CU-A0YR-01	262	0.598722823	153
TCGA-CU-A3KJ-01	317	0.673291067	211
TCGA-CU-A3QU-01	179	0.872264974	102
TCGA-CU-A3YL-01	71	0.205228376	24
TCGA-CU-A5W6-01	176	0.536967008	103
TCGA-CU-A72E-01	120	0.187098322	64
TCGA-CV-5430-01	255	0.727840552	142
TCGA-CV-5431-01	252	0.514787066	136
TCGA-CV-5432-01	260	0.702548344	153
TCGA-CV-5434-01	230	0.749546763	138
TCGA-CV-5435-01	148	0.88575522	72
TCGA-CV-5436-01	221	0.34632225	128
TCGA-CV-5439-01	63	0.525269019	18
TCGA-CV-5440-01	249	0.742552356	140
TCGA-CV-5441-01	156	0.422932166	81
TCGA-CV-5442-01	128	0.947713055	63
TCGA-CV-5443-01	153	0.090830461	83
TCGA-CV-5444-01	176	0.590945459	103
TCGA-CV-5966-01	180	0.422069517	98
TCGA-CV-5970-01	167	0.374722694	100
TCGA-CV-5971-01	59	0.000667219	13
TCGA-CV-5973-01	283	0.532755183	166
TCGA-CV-5976-01	120	0.293736767	50
TCGA-CV-5977-01	113	0.818440328	51
TCGA-CV-5978-01	225	0.493000145	137
TCGA-CV-5979-01	253	0.31997792	143
TCGA-CV-6003-01	136	0.73247204	72
TCGA-CV-6433-01	129	0.245635797	61
TCGA-CV-6436-01	68	0.098378714	22
TCGA-CV-6441-01	328	0.924338529	211
TCGA-CV-6933-01	226	0.816038402	126
TCGA-CV-6934-01	65	0.198907566	20
TCGA-CV-6935-01	238	0.888001788	142
TCGA-CV-6936-01	212	0.366159034	123
TCGA-CV-6937-01	186	0.491556688	107
TCGA-CV-6938-01	55	0.005027462	17
TCGA-CV-6939-01	95	0.349235148	50
TCGA-CV-6940-01	150	0.802900817	78
TCGA-CV-6941-01	247	0.615166048	138
TCGA-CV-6942-01	112	0.23013171	55
TCGA-CV-6943-01	60	0.049832897	19
TCGA-CV-6945-01	166	0.633899041	90
TCGA-CV-6948-01	389	0.915068209	255
TCGA-CV-6950-01	146	0.579052544	80
TCGA-CV-6951-01	178	0.442712321	105
TCGA-CV-6952-01	80	0.163091105	29
TCGA-CV-6953-01	114	0.143090915	55
TCGA-CV-6954-01	158	0.477454626	76
TCGA-CV-6955-01	53	0.006647484	14
TCGA-CV-6956-01	258	0.47951392	168
TCGA-CV-6959-01	94	0.415896728	39
TCGA-CV-6960-01	161	0.839891969	77
TCGA-CV-6961-01	174	0.254562001	89
TCGA-CV-6962-01	273	0.865407076	151
TCGA-CV-7089-01	60	0.233712126	19
TCGA-CV-7090-01	154	0.514147118	81
TCGA-CV-7091-01	184	0.694425168	88
TCGA-CV-7095-01	155	0.455085536	79
TCGA-CV-7097-01	139	0.37468694	72
TCGA-CV-7099-01	59	0.174457477	19
TCGA-CV-7100-01	119	0.196609499	53
TCGA-CV-7101-01	89	0.646609937	34
TCGA-CV-7102-01	177	0.627422942	100
TCGA-CV-7103-01	150	0.66610474	70
TCGA-CV-7104-01	92	0.337827209	37
TCGA-CV-7177-01	117	0.371398678	51
TCGA-CV-7178-01	187	0.989688707	96
TCGA-CV-7180-01	68	0.496955622	23
TCGA-CV-7183-01	53	0.000545393	13
TCGA-CV-7235-01	180	0.68400056	101
TCGA-CV-7236-01	52	0.304933599	11
TCGA-CV-7238-01	49	0.140530389	12
TCGA-CV-7242-01	82	0.592420724	29
TCGA-CV-7243-01	152	0.659604001	86
TCGA-CV-7245-01	201	0.704891122	111
TCGA-CV-7247-01	132	0.536800963	64
TCGA-CV-7248-01	142	0.498273924	77
TCGA-CV-7250-01	143	0.22309952	86
TCGA-CV-7252-01	103	0.116909659	53
TCGA-CV-7253-01	203	0.255365811	118
TCGA-CV-7254-01	257	0.849238433	156
TCGA-CV-7255-01	112	0.847152324	52
TCGA-CV-7261-01	152	0.642787449	74
TCGA-CV-7263-01	75	0.540127885	26
TCGA-CV-7406-01	146	0.28224617	65
TCGA-CV-7407-01	297	0.715467163	191
TCGA-CV-7409-01	245	0.959428458	157
TCGA-CV-7410-01	50	0.036911019	15
TCGA-CV-7411-01	45	0.000163209	7
TCGA-CV-7413-01	121	0.327832908	57
TCGA-CV-7414-01	190	0.406737715	108
TCGA-CV-7415-01	228	0.686168344	117
TCGA-CV-7416-01	199	0.743590909	111
TCGA-CV-7418-01	321	0.841885087	192
TCGA-CV-7421-01	210	0.522274031	110
TCGA-CV-7422-01	102	0.463257441	40
TCGA-CV-7423-01	120	0.597490836	50
TCGA-CV-7424-01	240	0.580013965	142
TCGA-CV-7425-01	134	0.102401945	62
TCGA-CV-7427-01	73	0.116454255	23
TCGA-CV-7428-01	212	0.209533022	131
TCGA-CV-7429-01	113	0.307136906	58
TCGA-CV-7430-01	209	0.576115823	112
TCGA-CV-7432-01	91	0.547068341	31
TCGA-CV-7433-01	105	0.247615445	44
TCGA-CV-7434-01	154	0.288939171	88
TCGA-CV-7435-01	160	0.749521845	77
TCGA-CV-7437-01	205	0.953216602	116
TCGA-CV-7438-01	96	0.229122703	32
TCGA-CV-7440-01	155	0.54490645	85
TCGA-CV-A45O-01	51	0.000502762	17
TCGA-CV-A45P-01	51	0.049823591	10
TCGA-CV-A45Q-01	134	0.148636578	74
TCGA-CV-A45R-01	114	0.500940053	51
TCGA-CV-A45T-01	62	3.03E-05	22
TCGA-CV-A45U-01	196	0.495677067	112
TCGA-CV-A45V-01	79	0.055173796	39
TCGA-CV-A45W-01	137	0.512460239	71
TCGA-CV-A45X-01	133	0.494427882	63
TCGA-CV-A45Y-01	80	0.188119886	27
TCGA-CV-A45Z-01	68	0.277009118	22
TCGA-CV-A460-01	149	0.524651031	69
TCGA-CV-A461-01	97	0.251053688	41
TCGA-CV-A463-01	101	0.198067603	40
TCGA-CV-A464-01	68	0.184324209	25
TCGA-CV-A465-01	81	0.752480752	29
TCGA-CV-A468-01	57	0.008725857	17
TCGA-CV-A6JD-01	60	0.113873469	18
TCGA-CV-A6JE-01	189	0.459748278	99
TCGA-CV-A6JM-01	272	0.967624073	159
TCGA-CV-A6JN-01	158	0.221635577	84
TCGA-CV-A6JO-01	87	0.113047187	37
TCGA-CV-A6JT-01	118	0.193764269	54
TCGA-CV-A6JU-01	162	0.290502638	91
TCGA-CV-A6JY-01	64	0.128213643	18
TCGA-CV-A6JZ-01	58	0.255558118	21
TCGA-CV-A6K0-01	70	0.041998317	24
TCGA-CV-A6K1-01	129	0.231593436	68
TCGA-CV-A6K2-01	83	0.051445429	38
TCGA-CW-5580-01	59	0.229914662	18
TCGA-CW-5581-01	127	0.097255334	62
TCGA-CW-5583-01	66	0.084765553	23
TCGA-CW-5584-01	65	0.148630086	24
TCGA-CW-5585-01	88	0.150275856	35
TCGA-CW-5587-01	51	0.239333244	13
TCGA-CW-5588-01	71	0.614862886	24
TCGA-CW-5589-01	83	0.090455571	36
TCGA-CW-5591-01	85	0.947723635	39
TCGA-CW-6087-01	55	0.162913283	12
TCGA-CW-6088-01	53	0.099586701	19
TCGA-CW-6090-01	79	0.885899522	34
TCGA-CW-6093-01	72	0.073114393	26
TCGA-CW-6097-01	53	0.299875799	15
TCGA-CX-7085-01	43	6.05E-05	7
TCGA-CX-7086-01	333	0.643687625	196
TCGA-CX-7219-01	127	0.68613248	57
TCGA-CX-A4AQ-01	65	0.273000025	15
TCGA-CZ-4853-01	76	0.115376032	35
TCGA-CZ-4854-01	126	0.890119521	68
TCGA-CZ-4856-01	89	0.113015571	41
TCGA-CZ-4857-01	82	0.285794883	33
TCGA-CZ-4858-01	211	0.65277393	135
TCGA-CZ-4859-01	79	0.198435388	29
TCGA-CZ-4860-01	132	0.776026069	78
TCGA-CZ-4861-01	65	0.141097115	17
TCGA-CZ-4862-01	73	0.050506885	23
TCGA-CZ-4863-01	43	0.096830592	9
TCGA-CZ-4864-01	60	0.184892571	22
TCGA-CZ-4866-01	58	0.690406504	13
TCGA-CZ-5451-01	45	0.12915501	11
TCGA-CZ-5452-01	45	0.333491457	4
TCGA-CZ-5453-01	71	0.131555169	29
TCGA-CZ-5454-01	75	0.139781827	30
TCGA-CZ-5455-01	71	0.116821688	26
TCGA-CZ-5456-01	61	0.619447523	18
TCGA-CZ-5457-01	46	0.763888273	11
TCGA-CZ-5458-01	53	0.143330729	13
TCGA-CZ-5459-01	39	0.067660044	2
TCGA-CZ-5460-01	70	0.409411925	25
TCGA-CZ-5461-01	63	0.588827524	21
TCGA-CZ-5462-01	68	0.251548129	26
TCGA-CZ-5463-01	43	0.208370062	8
TCGA-CZ-5464-01	54	0.635277257	15
TCGA-CZ-5465-01	55	0.752111771	14
TCGA-CZ-5466-01	54	0.306836671	10
TCGA-CZ-5467-01	47	0.129673988	13
TCGA-CZ-5468-01	119	0.649231773	54
TCGA-CZ-5469-01	69	0.843446974	26
TCGA-CZ-5470-01	81	0.18699834	37
TCGA-CZ-5982-01	39	0.115397843	6
TCGA-CZ-5984-01	88	0.55802974	38
TCGA-CZ-5985-01	71	0.220669853	28
TCGA-CZ-5986-01	57	0.179382299	11
TCGA-CZ-5987-01	77	0.704840899	33
TCGA-CZ-5988-01	69	0.147704866	30
TCGA-CZ-5989-01	61	0.132300914	24
TCGA-D1-A0ZN-01	41	0.07665965	6
TCGA-D1-A0ZO-01	47	0.08343602	9
TCGA-D1-A0ZP-01	236	0.239800565	136
TCGA-D1-A0ZQ-01	149	0.177190693	70
TCGA-D1-A0ZR-01	52	0.034093744	13
TCGA-D1-A0ZS-01	53	2.73E-05	10
TCGA-D1-A0ZU-01	51	0.096353803	11
TCGA-D1-A0ZV-01	49	2.92E-05	10
TCGA-D1-A0ZZ-01	315	0.922690433	192
TCGA-D1-A101-01	41	0.000164319	6
TCGA-D1-A102-01	51	0.212697655	13
TCGA-D1-A103-01	49	0.000146805	13
TCGA-D1-A15V-01	218	0.45414566	134
TCGA-D1-A15W-01	69	0.002383217	26
TCGA-D1-A15X-01	71	0.000554228	27
TCGA-D1-A15Z-01	47	0.046468181	12
TCGA-D1-A160-01	44	0.034109447	9
TCGA-D1-A161-01	62	0.046831519	26
TCGA-D1-A163-01	49	0.000109944	8
TCGA-D1-A165-01	46	0.16455567	7
TCGA-D1-A167-01	127	5.29E-05	77
TCGA-D1-A168-01	64	0.876133655	21
TCGA-D1-A169-01	101	0.480816369	47
TCGA-D1-A16B-01	53	0.000123714	12
TCGA-D1-A16D-01	45	0.00028746	6
TCGA-D1-A16E-01	35	0.000137193	2
TCGA-D1-A16G-01	205	0.14987212	115
TCGA-D1-A16I-01	541	0.570863759	340
TCGA-D1-A16J-01	98	0.105977031	46
TCGA-D1-A16N-01	224	0.855254312	138
TCGA-D1-A16O-01	43	0.063548328	7
TCGA-D1-A16Q-01	45	0.006076162	11
TCGA-D1-A16R-01	1966	0.066648683	1511
TCGA-D1-A16S-01	380	0.827444115	252
TCGA-D1-A16V-01	113	0.909644331	49
TCGA-D1-A16X-01	45	5.58E-05	8
TCGA-D1-A16Y-01	49	2.15E-05	13
TCGA-D1-A174-01	53	0.000585607	11
TCGA-D1-A175-01	71	7.49E-05	25
TCGA-D1-A176-01	62	0.039169156	15
TCGA-D1-A177-01	93	0.03418231	42
TCGA-D1-A179-01	391	0.947986814	226
TCGA-D1-A17A-01	88	0.034995341	38
TCGA-D1-A17B-01	50	0.03408324	17
TCGA-D1-A17C-01	55	0.054377568	20
TCGA-D1-A17D-01	35	2.11E-05	7
TCGA-D1-A17F-01	45	8.43E-06	16
TCGA-D1-A17H-01	39	0.005183683	8
TCGA-D1-A17K-01	293	0.787845544	185
TCGA-D1-A17L-01	62	0.034103014	18
TCGA-D1-A17M-01	43	0.045371043	7
TCGA-D1-A17N-01	45	1.70E-05	11
TCGA-D1-A17Q-01	37	1.82E-05	7
TCGA-D1-A17R-01	71	0.581787537	30
TCGA-D1-A17S-01	51	2.39E-05	13
TCGA-D1-A17T-01	37	0.04644393	6
TCGA-D1-A17U-01	41	0.000942714	5
TCGA-D1-A1NS-01	35	0.000197632	2
TCGA-D1-A1NU-01	299	0.869560305	186
TCGA-D1-A1NW-01	239	0.543099792	131
TCGA-D1-A1NX-01	316	0.184599745	209
TCGA-D1-A1NY-01	52	0.134207842	9
TCGA-D1-A1NZ-01	36	0.034086323	5
TCGA-D1-A1O0-01	461	0.818841398	297
TCGA-D1-A1O5-01	37	0.000169091	4
TCGA-D1-A1O7-01	55	3.97E-05	16
TCGA-D1-A1O8-01	63	2.44E-05	23
TCGA-D1-A2G0-01	71	0.091626724	26
TCGA-D1-A2G5-01	54	0.947194795	14
TCGA-D1-A2G6-01	60	0.783426944	16
TCGA-D1-A2G7-01	259	0.241788217	152
TCGA-D1-A3DA-01	84	0.039888905	33
TCGA-D1-A3DG-01	208	0.947716933	125
TCGA-D1-A3DH-01	497	0.715911109	324
TCGA-D1-A3JQ-01	181	0.765664307	96
TCGA-D3-A1Q1-06	343	0.733069688	229
TCGA-D3-A1Q3-06	305	0.80441782	192
TCGA-D3-A1Q4-06	62	0.372369525	21
TCGA-D3-A1Q5-06	208	0.902495765	125
TCGA-D3-A1Q6-06	87	0.447728703	42
TCGA-D3-A1Q7-06	81	0.180976378	40
TCGA-D3-A1Q8-06	111	0.802661258	53
TCGA-D3-A1Q9-06	487	0.704447837	344
TCGA-D3-A1QA-06	90	0.227178083	37
TCGA-D3-A1QB-06	80	0.130633524	37
TCGA-D3-A2J6-06	397	0.939294654	270
TCGA-D3-A2J7-06	75	0.340278269	26
TCGA-D3-A2J8-06	54	0.127694185	19
TCGA-D3-A2J9-06	56	0.116493086	14
TCGA-D3-A2JA-06	270	0.81362506	192
TCGA-D3-A2JB-06	100	0.170407291	50
TCGA-D3-A2JC-06	419	0.705223785	292
TCGA-D3-A2JD-06	85	0.558774237	38
TCGA-D3-A2JE-06	134	0.96275596	62
TCGA-D3-A2JF-06	119	0.505846034	53
TCGA-D3-A2JG-06	229	0.345351924	150
TCGA-D3-A2JH-06	51	0.030660328	11
TCGA-D3-A2JK-06	100	0.126298482	53
TCGA-D3-A2JL-06	89	0.764939931	36
TCGA-D3-A2JN-06	85	0.716691823	32
TCGA-D3-A2JO-06	188	0.51053573	100
TCGA-D3-A2JP-06	98	0.497919728	45
TCGA-D3-A3BZ-06	155	0.105595764	96
TCGA-D3-A3C1-06	292	0.747195574	185
TCGA-D3-A3C3-06	173	0.378514208	104
TCGA-D3-A3C6-06	136	0.891891215	78
TCGA-D3-A3C7-06	177	0.925153695	101
TCGA-D3-A3C8-06	33	1.24E-06	4
TCGA-D3-A3CB-06	53	0.211608583	17
TCGA-D3-A3CC-06	319	0.704627679	211
TCGA-D3-A3CE-06	136	0.66804335	71
TCGA-D3-A3CF-06	656	0.292609721	473
TCGA-D3-A3ML-06	156	0.338184421	94
TCGA-D3-A3MO-06	178	0.301203052	111
TCGA-D3-A3MR-06	55	0.476381309	15
TCGA-D3-A3MU-06	134	0.778043385	73
TCGA-D3-A3MV-06	115	0.926808617	60
TCGA-D3-A51E-06	194	0.239806637	108
TCGA-D3-A51F-06	45	2.04E-05	11
TCGA-D3-A51G-06	130	0.883613845	64
TCGA-D3-A51H-06	72	0.002464792	25
TCGA-D3-A51J-06	65	0.314806683	17
TCGA-D3-A51K-06	247	0.312903089	165
TCGA-D3-A51N-06	850	0.624095141	765
TCGA-D3-A51R-06	116	0.193357653	58
TCGA-D3-A51T-06	107	0.886348258	52
TCGA-D3-A5GL-06	121	0.75897877	53
TCGA-D3-A5GN-06	90	0.588570331	43
TCGA-D3-A5GO-06	173	0.769930078	113
TCGA-D3-A5GR-06	97	0.356041478	50
TCGA-D3-A5GS-06	138	0.381816886	78
TCGA-D3-A5GU-06	139	0.660508544	81
TCGA-D3-A8GB-06	158	0.357902708	95
TCGA-D3-A8GC-06	144	0.888418544	75
TCGA-D3-A8GD-06	108	0.530215851	58
TCGA-D3-A8GE-06	61	0.002630622	23
TCGA-D3-A8GI-06	190	0.864698199	122
TCGA-D3-A8GJ-06	92	0.186020192	37
TCGA-D3-A8GK-06	102	0.154861841	49
TCGA-D3-A8GL-06	85	0.256082772	35
TCGA-D3-A8GM-06	86	0.785763346	35
TCGA-D3-A8GN-06	102	0.447787669	44
TCGA-D3-A8GO-06	81	0.564301649	34
TCGA-D3-A8GP-06	141	0.572952504	78
TCGA-D3-A8GQ-06	66	0.947688211	18
TCGA-D3-A8GR-06	212	0.660220977	132
TCGA-D3-A8GS-06	93	0.499607106	44
TCGA-D3-A8GV-06	175	0.231534232	105
TCGA-D5-5537-01	70	0.942552739	28
TCGA-D5-5538-01	144	0.198043146	84
TCGA-D5-5539-01	143	0.92567973	76
TCGA-D5-5540-01	137	0.529895943	76
TCGA-D5-5541-01	91	0.926358335	42
TCGA-D5-6529-01	66	0.534862561	22
TCGA-D5-6530-01	87	0.007796584	40
TCGA-D5-6531-01	143	0.645630183	73
TCGA-D5-6532-01	134	0.154065082	74
TCGA-D5-6533-01	216	0.739359086	147
TCGA-D5-6534-01	106	0.319598841	46
TCGA-D5-6535-01	217	0.603718242	133
TCGA-D5-6536-01	133	0.333691868	80
TCGA-D5-6537-01	116	0.947477358	64
TCGA-D5-6538-01	147	0.947527326	86
TCGA-D5-6539-01	116	0.374508559	58
TCGA-D5-6540-01	55	0.076547086	11
TCGA-D5-6541-01	84	0.083100203	30
TCGA-D5-6898-01	105	0.500391099	53
TCGA-D5-6920-01	53	0.021680501	12
TCGA-D5-6922-01	136	0.447661092	70
TCGA-D5-6923-01	184	0.322490349	110
TCGA-D5-6924-01	82	0.4111838	35
TCGA-D5-6926-01	78	0.432571818	32
TCGA-D5-6927-01	63	0.000414203	21
TCGA-D5-6928-01	48	0.152759494	6
TCGA-D5-6929-01	245	0.835825801	152
TCGA-D5-6930-01	73	0.001332894	22
TCGA-D5-6931-01	108	0.175088229	49
TCGA-D5-6932-01	205	0.725606271	126
TCGA-D5-7000-01	113	0.214479122	55
TCGA-D6-6515-01	49	0.04561929	8
TCGA-D6-6516-01	176	0.554784097	93
TCGA-D6-6517-01	116	0.234894197	58
TCGA-D6-6823-01	153	0.726015371	83
TCGA-D6-6824-01	55	1.77E-05	14
TCGA-D6-6825-01	115	0.268103352	61
TCGA-D6-6826-01	225	0.521612237	134
TCGA-D6-6827-01	316	0.222166492	242
TCGA-D6-8568-01	115	0.307354065	53
TCGA-D6-8569-01	182	0.539189097	104
TCGA-D6-A4Z9-01	149	0.281890115	85
TCGA-D6-A4ZB-01	147	0.351035054	82
TCGA-D6-A6EK-01	76	0.108718537	33
TCGA-D6-A6EM-01	113	0.552086269	55
TCGA-D6-A6EN-01	82	0.099415953	40
TCGA-D6-A6EO-01	188	0.301682952	109
TCGA-D6-A6EP-01	332	0.858994823	225
TCGA-D6-A6EQ-01	182	0.405430337	92
TCGA-D6-A6ES-01	182	0.255714512	102
TCGA-D6-A74Q-01	181	0.682091586	107
TCGA-D7-5577-01	89	0.093890173	42
TCGA-D7-5578-01	133	0.525578933	68
TCGA-D7-5579-01	201	0.656018258	130
TCGA-D7-6518-01	131	0.39082818	64
TCGA-D7-6519-01	319	0.928119192	199
TCGA-D7-6520-01	238	0.415987158	147
TCGA-D7-6521-01	129	0.632798083	70
TCGA-D7-6522-01	51	1.46E-05	11
TCGA-D7-6524-01	57	0.050084027	14
TCGA-D7-6525-01	242	0.602458225	144
TCGA-D7-6526-01	472	0.748847311	300
TCGA-D7-6527-01	764	0.752134851	559
TCGA-D7-6528-01	200	0.832833979	112
TCGA-D7-6815-01	163	0.657164852	81
TCGA-D7-6817-01	165	0.552339346	89
TCGA-D7-6818-01	178	0.412315382	102
TCGA-D7-6820-01	179	0.501991603	85
TCGA-D7-6822-01	637	0.507665047	437
TCGA-D7-8570-01	113	0.360217611	55
TCGA-D7-8572-01	87	0.022934551	42
TCGA-D7-8573-01	142	0.390031976	85
TCGA-D7-8574-01	39	0.000138222	6
TCGA-D7-8575-01	132	0.469735484	63
TCGA-D7-8576-01	109	0.620419421	48
TCGA-D7-8578-01	87	0.28115231	32
TCGA-D7-8579-01	69	0.064209273	25
TCGA-D7-A4YT-01	183	0.42047971	89
TCGA-D7-A4YU-01	156	0.607642945	91
TCGA-D7-A4YV-01	53	0.117780431	14
TCGA-D7-A4YX-01	170	0.147740605	108
TCGA-D7-A4YY-01	588	0.152528321	457
TCGA-D7-A4Z0-01	51	0.09860822	14
TCGA-D7-A6ET-01	43	5.70E-05	8
TCGA-D7-A6EV-01	250	0.771841233	142
TCGA-D7-A6EX-01	220	0.962559906	119
TCGA-D7-A6EY-01	115	0.110984301	59
TCGA-D7-A6EZ-01	200	0.205516725	113
TCGA-D7-A6F0-01	594	0.681556842	416
TCGA-D7-A6F2-01	210	0.652728056	118
TCGA-D7-A747-01	70	0.097652519	22
TCGA-D7-A748-01	42	0.056933869	5
TCGA-D7-A74A-01	240	0.981325658	153
TCGA-D7-A74B-01	90	0.002862164	40
TCGA-D8-A13Y-01	253	0.947105073	147
TCGA-D8-A13Z-01	196	0.80408668	116
TCGA-D8-A140-01	470	0.236962851	316
TCGA-D8-A141-01	35	0.22703213	2
TCGA-D8-A142-01	231	0.728450347	133
TCGA-D8-A143-01	149	0.858516094	78
TCGA-D8-A145-01	56	0.417297954	19
TCGA-D8-A147-01	280	0.649592843	170
TCGA-D8-A1J8-01	73	0.947642032	28
TCGA-D8-A1J9-01	301	0.512539472	204
TCGA-D8-A1JA-01	262	0.272816039	165
TCGA-D8-A1JB-01	106	0.204542429	48
TCGA-D8-A1JC-01	209	0.698247762	121
TCGA-D8-A1JD-01	204	0.600320598	122
TCGA-D8-A1JE-01	79	0.677939457	30
TCGA-D8-A1JF-01	166	0.724063335	89
TCGA-D8-A1JG-01	232	0.679871228	138
TCGA-D8-A1JH-01	53	0.071653231	15
TCGA-D8-A1JI-01	165	0.89928109	90
TCGA-D8-A1JJ-01	213	0.613967411	126
TCGA-D8-A1JK-01	337	0.665088411	206
TCGA-D8-A1JL-01	166	0.643641891	82
TCGA-D8-A1JM-01	272	0.94556702	167
TCGA-D8-A1JN-01	91	0.174741832	38
TCGA-D8-A1JP-01	241	0.538472744	128
TCGA-D8-A1JS-01	45	0.061928626	13
TCGA-D8-A1JT-01	90	0.926574999	47
TCGA-D8-A1JU-01	60	0.153343434	17
TCGA-D8-A1X5-01	288	0.700045182	184
TCGA-D8-A1X6-01	52	0.362406475	12
TCGA-D8-A1X7-01	66	0.085307503	25
TCGA-D8-A1X8-01	73	0.115270985	34
TCGA-D8-A1X9-01	275	0.31747096	156
TCGA-D8-A1XA-01	105	0.881760992	48
TCGA-D8-A1XB-01	77	0.461317244	34
TCGA-D8-A1XC-01	42	0.056588847	9
TCGA-D8-A1XD-01	268	0.194212387	181
TCGA-D8-A1XF-01	148	0.689375919	73
TCGA-D8-A1XG-01	80	0.178537217	32
TCGA-D8-A1XJ-01	312	0.805868247	181
TCGA-D8-A1XK-01	319	0.74028196	186
TCGA-D8-A1XL-01	280	0.639391088	176
TCGA-D8-A1XM-01	56	0.166658261	16
TCGA-D8-A1XO-01	78	0.308119132	31
TCGA-D8-A1XQ-01	303	0.650199828	182
TCGA-D8-A1XR-01	72	0.503114247	23
TCGA-D8-A1XS-01	131	0.324310272	78
